,Classificacao,Tweet
185,Midia, é que mesmo gostando de bbb me parece babaquice virar madrugadas por isso tlg até mesmo criar fic como um cara que tem informações da votação da própria globo me parece babaquice mas se faz a galera feliz e n fere ninguém qual o problema gosto de bbb mas não a esse ponto
186,Midia, toda hora uma notinha paga com um record dela que ninguém liga kkk já tentou até fanficar q bateu recordes de shakira kkkkk
187,Midia, em minha defesa eu digo que eu só tô vendo alguém descobrindo as coisas para o entretendimento já que o bbb flopou estamos nos divertindo na fanfic aqui fora tomara que ele não nos mate kkk
188,Midia,essa fanfic ta mais interessante de acompanhar que as novelas da globo 
189,Midia, vocês é essa fic de q o prior era um bom jogador no bbb
190,Midia, o bbb faturou quase milhões só com a cota de patrocínio e vocês acreditando nessa fic
191,Midia, kkkkkk que bbb paralelo é esse que tu assiste pára de passar vergonha distorcendo tudo e inventando fic
192,Midia,o arthur é tão protagonista que os fãs dele estão atrás da jade mesmo depois dela ter sido eliminada kkkkkkk não tem mais o que comentar do bbb e agora inventam fic pra ter assunto kkkkk descansa 
193,Midia,adoro que o engajamento da barbara ta forte pos bbb me lembra a kerline só que do mal a fic vai ser ótima 
194,Midia,não tem mais o que comentar do bbb e agora inventam fic pra ter assunto vão ganhar é processo falando coisa que não sabem dos outros aí achando que internet é terra de ninguém mas só poderia ser fã de quem né só exemplos bons dele e a própria mulher 
195,Midia,não mais falando sério aqui pra quem gosta de fic de pós do bbb essa é perfeita que att perfeita de hoje 
196,Midia, kkkkkkkkk não tem mais o que comentar do bbb e agora inventam fic pra ter assunto descansa
197,Midia, um filme da netflix baseada numa fanfic do wattpad horrível
198,Midia,não mas fanfic que criaram da lana del rey com o gustavo do bbb
199,Midia, enquanto isso a netflix faz de fanfic bosta
200,Midia, fic tadinha só procurar promo na internet sempre tem na amazon principalmente o ultimo paguei 
201,Midia, fanfic vocês são demais kkk vocês criam um mundo paralelo onde só a opinião de vocês é a certa não se esforça nem pra entender kkk
202,Midia,rodrigo é o maior lunatico fanfiqueiro coca cola desse bbb não queria esse ser de volta não
203,Midia,a galera tá tão carente de um enredo bom de bbb que estão resgatando momentos de manu e prior e fazendo vídeos tipo fanfic dos dois juntos e uma galera shippando kkkkkkkkkkk tô passando mal
204,Midia,a fic que o scooby nunca tinha assistido bbb caindo por terra por ele mesmo 
205,Midia, o rosto dos emos mudando a cada imagem nem a globo seria capaz de criar uma fanfic dessas
206,Midia,que ódio que o pessoal do bbb não caiu na fic da jade kkkkkk
207,Midia,gente assistam “o caso rachel dolezal” na netflix a maior fanfiqueira da história a bicha criou uma história e acreditou mesmo
208,Midia, o boninho não seria tão inteligente de fazer algo tão extraordinário assim ele ta básico só ta fazendo coisa manjada já por isso o bbb ta tão ruim épico seria a jade voltando de dummy hoje e o público sendo trollado mas não vou alimentar minha fic
209,Midia,as mina do tik de anos fazendo fic do gustavo de bbb e da lana del rey kakakakkaakkaka
210,Midia, não vejo bbb mas leria essa fic é votaria nos meus piticos até o fim pobrete campeão 
211,Midia,amanhã tem drive to survive ansiosa pra nova fic q a netflix criou na temporada passada
212,Midia, a comercialização reduziu a nada o impacto estético e filosófico da criação não pode fazer fanfic de lotr porque o direito ão da amazon 
213,Midia, a parada começa aqui e termina no ig no comentarista do youtube na sônia abrão nos pod cast de bbb e por aí vai aqui no twitter surge os vídeos pra desmarcar a mentira mas nas páginas de fofoca não tem que matar aqui as fic pq saiu daqui o bagulho cresce d e o povo cai 
214,Midia,eu n tenho mais amigas pra comentar sobre a taylor ai to fanficando aqui em contar pra juliette e assistir o doc na netflix juntas 
215,Midia, booktrailer loucamente apaixonados autora lyne m 
216,Midia,criei uma fic que o gustavo vai ganhar o bbb e vai se apaixonar por mim numa viagem que farei pro sul só falta publicar no wattpad
217,Midia,o tanto de fic q a gaga inventaria se chamassem ela p um filme biografico n ta escrito na biblia 
218,Midia,a melhor fic desse bbb até agora 
219,Midia, e pelo tamanho do bando dele eles se organizavam e colocavam todo mundo no paredão kkkkkkkkkk e eu aqui fanficando um bbb hehehe no mundo ideal teríamos essa certa pessoa como primeiro eliminado
220,Midia, o bbb da fanfic do gil o povo é mais interessante gilzinho é muito emocionado 
221,Midia,a fanfic do na ana maria sobre o bbb kkkkkkkkkkkkkkkkkkk 
222,Midia, infelizmente nem a favorita e nem vale tudo vão vir é sonho e fanfic do pessoal a globo é muito óbvia e vai ficar entre mulheres apaixonadas ou amor a vida 
223,Midia, a solução é parar de ficar shipando e fanficando todo mundo a própria confusão já presume que alguém tá tentando tirar conclusões do que não sabe e do que não tem nada a ver com ela mas a gente tá falando de bbb q só existe pq pessoas gostam de cuidar da vida alheia
224,Midia, nunca assistiu as pessoas que vem crítica você e a laís são pessoas que não assitir bbb pq não tem como concorda e muita fanfic com o nome de vocês 
225,Midia, desse tipo é sim kkkkkkk eles criam essa fic desde a saída estão nessa vibe 
226,Midia, já ta na hora das pessoas entenderem que o bbb mexe com a cabeça das pessoas e obviamente tira o pior delas la dentro isso n pode refletir a vida aqui fora alias esse negocio da globo construir img é pura fic 
227,Midia,hahahahaha amando a fic que ele saiu do bbb pra ver musicais 
228,Midia,essa novela da globo tá superando fanfic tá superando até série da netflix muito boa atuação pqp
229,Midia, arthur criando fic pra manter enredo a maira deve ter dado um vai curso de bbb pra ele hahahhaahhahahahhahahahah o cara tá abandonando o único que se dispôs a jogar cm ele hahahahahahahaah
230,Midia,desde o início é assim e vai ser assim até o final do programa se bobear o bbb vai acabar e vai ter torcida inventando fic ainda 
231,Midia,outra fic é me imaginar famosa por algum motivo seja sendo ex bbb ou pq sou apresentadora do globo repórter
232,Midia,bbb acabou ontem pra mim minha campeão saiu n vou ver mais nada e pensar que ela que ganhou fanfic vibes ahhaha o bbb hahahhahaha
233,Midia,eu n vou nem ver essa festa do bbb hoje q eu tou c saudade de fanficar eles me julguem 
234,Midia, e fanficar d imagina o boninho jogando ela lá dentro hahahaaha esse bbb ia bater uma pontos de audiência hahahahaha
235,Midia, o cara mede os outros pela régua dele não sabe da história toda é já sai criando fanfic 
236,Midia,amo ver a fic do pessoal no bbb fazendo a biometria no picpay c biquinho língua etc lkkkkkk jurou
237,Midia,a fic de que a record tomou prejuízo de milhões quando a raissinha foi eliminada se repetindo akskskskkskskk 
238,Midia, a lady gaga montando a fic ja de como desceu o espirito santo nela antes de gravar o live action da biblia
239,Midia,fic de centavos kkkkkkkkkkkkkkk pior que autor de novela da record
240,Midia,essa novela piora a cada dia espero que a licia manzo nunca mais pise na globo mulher maluca até uma fic do wattpad tem mais coerência
241,Midia,a mulher surtando com a roupa da própria que iria usar no bbb mas saiu antes tiram as fic do cu 
242,Midia,o picpay só funciona no bbb mesmo é uma fanfic
243,Midia,como assim tem fanfic que se passa em petropolis sem ser novela de imperador na globo e eu não sabia
244,Midia,eu chamei minha irmã pelo whats app da minha empresa e convidei ela pra uma entrevista de emprego… até aí tudo bem quando fui falar da vaga eu tava oferecendo pra ela uma vaga de dummie no bbb e ela nem tinha sacado que era uma fic coitada 
245,Midia, jahejehekwkwwk pior que eu também achei fanfic viny após sua participação no bbb ao sair se encontra com o cantor kanye west por quem ficou completamente apaixonado esquecendo o eliezer os dois se encontram se apaixonaram e criaram uma família viny engravida e kanie 
246,Midia,angelo é simplesmente a pessoa que mais cai em fic do bbb ele acabou de chegar pra mim e falar amor tu viu o que viny fez e me mostrar uma montagem do menino careca
247,Midia, na fic da minha cabeça no pior cenário natália acaba ficando com o gustavo depois que a laís sair e fazem campanha pro bozo com força em outubro a sensação que tenho é que tanto arthur natália e até o dg são os anti juliette em esteroides meu medo real é outubro não o bbb 
248,Midia, e foi assim que descobrimos que a bíblia é uma fanfic
249,Midia,pra que ela postou esse roteiro isso não fez o menor sentido até pra ela kkkkk triste fim de uma linda fic insira aqui o vídeo da eliminação da patrícia no bbb 
250,Midia,pa viveu uma fanfic a jade era crush dele vão para a mesma edição do bbb e eles ficam
251,Midia, a é da mesma altura da tô pensando numa fic aqui kkkkkkkkk
252,Midia,e aí nisso o dummy sai correndo o pessoal sai correndo atrás jurando que é a jade eles conseguem desmascarar o dummy a gente descobre a identidade dele vê que é um ator da record falido kkkkkkkkk minha fic tá pronta
253,Midia, na tua fic né ninguém quer saber quem será o prior mas quem será a nova juliette no os participantes vivem falando dela lá dentro e os tuiteiros aqui fora tudo se referem a ela tem tuiteiro implorando por uma migalha de comentário dela sobre bbb 
254,Midia,juliette é uma pessoa real com uma história real dentro e fora do bbb arthur é só um escroto que traiu a mulher e agora fica se fazendo de bom moço pra limpar a imagem e cria fanfic que é perseguido na casa they are not the same 
255,Midia,netflix mia fia agiliza isso aí precisamos de max petterson na série o amigo brasileiro da emily a fic já tá pronta 
256,Midia,não pode fanfic de fã na internet pode fanfic da amazon prime 
257,Midia, o vyni é o maior fanfiqueiro da história de todos os bbb’s kkkkkkkkkkkk
258,Midia, os fatos da tua fic 
259,Midia, a globo sendo fanfiqueira desde sempre 
260,Midia, arthur só foi pro bbb pra tirar a reputação dele de ter saído com garotas de programa enquanto estava casado uma pena as pessoas acreditarem nessa fic
261,Midia,serio eu faço minha própria fanfic pra eu sofrer sem motivo netflix não me ouve não pelo amor de deus 
262,Midia, ñ foi criança esperança ñ no dia do ce a fic delas é q ele passou o niver dele com ela foi na gravação de algum outro programa da globo mas ñ importa tb o q importa é q uma vez elas comprovam q nosso ranço por elas tem tds os motivos do universo pra existir
263,Midia,eu sei que isso não é fic pois na hora estava geral comentando que a natália estava sendo machista e usando a bíblia que natnaro tinha voltado e etc 
264,Midia,essa msc e meu despertador ja acordo fanficando com uma pessoa específica to apaixonada ai 
265,Midia,essa msc e meu despertador ja acordo fanficando com uma pessoa específica to apaixonada ai 
266,Midia, comentarista do bbb e criador fanfic
267,Midia,gente a galera do bbb ta vivendo muito forte a fic da jade em paredão falso kkkkk amo a queda vai ser hilaria
268,Midia,parei com a bíblia e vou ler fanfic kkkk bjs
269,Midia, a fic do pessoal não tem mais ela dentro do bbb e arranja motivo pra falar mal aqui fora tb 
270,Midia,enquanto isso a amazon fazendo uma fanfic milionária cheia de coisas fonte vozes da minha cabeça e eles deixando k k 
271,Midia,eu ganharia o bbb fácil fácil super fanfiqueira minto que nem sinto quer arthur melhor que eu mais dissimulada q eu o preconceito eu engulo com pão 
272,Midia,já se perdeu essa aq primeiro que o gustavo ja falou pra lais que a eslo ta cancelada segundo que até a própria larissa falou tbm desmentiu a própria fic terceiro cuidado pra não cair do cavalo em fãs do arthur vcs tão no topo hj amanhã vcs tão na merda bbb muda td 
273,Midia, tua fic é melhor q o bbb todinho
274,Midia, alguém por favor invista numa fic kkkk
275,Midia, avisei que ela não entrou para jogar mas sim para criar uma fanfic dela mesma a vilã linda e popular que namora o mais gato e popular do rolê com amigos badalados e seus súditos que fazem suas vontades e um rival direto para infernizar é sobre isso 
276,Midia,meteram essa depois vender os direitos de adaptação dos apêndices de o senhor dos anéis para a amazon literalmente fazer fan fic 
277,Midia,acho graça da aquela fic que os bolsominions acreditam de que a globo tá falindo
278,Midia, isso me cheira a amazon batendo o pé e pedindo que a única fanfic que vale é a deles
279,Midia, serio vc acha mesmo que se a globo fosse manipular ela não tiraria primeiro as plantas a globo entrou tbm em todas as enquetes de todas as redes sociais porque em todas a jade tbm saia isso é uma fic pior ainda 
280,Midia,juro ela cita séries da netflix a cada segundos é toda fanfiqueira e fofoqueira sofreu pressão pelo corpo no passado aff sou eu toda 
281,Midia,não se pode proibir a fanfic a instituição mais forte na literatura desde que dante escreveu a divina comédia a famosa fanfic da bíblia 
282,Midia,meu pai perguntando se a mulher do bbb que tá grávida já saiu kkkkkkkkkkkkkkkkk a fic da pregnat
283,Midia,a gay é mais fanfiqueira que eu minhas personalidade juntas 
284,Midia,na fanfic da minha cabeça na verdade o arthur desenvolveu um super crush nela pq ela odiava ele e ele gosta de apanhar de mulher 
285,Midia, eles tbm ficaram nessa fic qnd o rodrigo saiu kkkkkkkk
286,Midia,essa larissa do bbb é doida né completamente maluca cria umas fanfic aí quando tu vai ver o signo da mona gêmeos porra será que eu sou assim 
287,Midia, da vida dela da fanfic dela da saída do bbb dela com certeza dessas coisas ela foi e é protagonista 
288,Midia,a cada vez que acordo a fic que o arthur e a jade tiveram algo fora do bbb está mais forte e nutrida
289,Midia, foi uma brincadeira apenas mas vocês usam esse único argumento pra alimentar uma coisa que não existe novamente eu reforço você pode criar a fic que você quiser mas toda história da jade dentro do bbb mostra que ela nunca teve interesse amoroso no arthur a própria afirmou
290,Midia, ué se tá proibido fanfic então como fica a nova série da amazon prime kkkkkkkk
291,Midia,vamos de isso ou aquilo comentem disney x terror desenho x gibi livro x fanfic netflix x amazon spotify x deezer filme x novela dublado x legendado marvel x dc dêem rt e usem a tag gabimartins no encontro
292,Midia,até hoje essa fic que a comidinhas da terra não foi uma chata metralhadora de merda no bbb
293,Midia,vocês tiraram minha fic do bbb agora vou voltar a ler hahahahahahah
294,Midia,sabe aquela larissa do bbb a que criava fanfic pois bem conheci uma pessoa igual a ela no caso essa pessoa sonha com as coisas acredita que é real o sonho e vem puxar briga 
295,Midia,imagina levar bbb pro pessoal é tipo fic que o é o messi se odeiam 
296,Midia,amo que a própria jade matou essa fic no rede bbb falando que acha que ngm ta fazendo personagem lá pq não tem como dps de semanas 
297,Midia,netflix que tipo de fanfic é essa 
298,Midia, os fãs que nem conseguiram deixar ela estão dando prejuízo a globo hahahah fic de centavos
299,Midia, nunca existiu lá dentro foi só uma fanfic criada aqui fora que durou muito pouco a única rivalidade que teve lá dentro foi o artur e fiuk e não foi nada para entrar para história do bbb 
300,Midia,agr o bbb realmente não vai ter mais nada de interessante pq essa rivalidade sendo fanfic da cabeça da jade ou não movimentou o jogo agr vai ser só uma colônia de férias
301,Midia,não acredito que país está se deixar levar por uma fanfiqueira que pôs o marido adúltero no bbb 
302,Midia, a gay mais fanfiqueira que nós duas juntas
303,Midia, é fic sua velha burra aposto que acompanha bbb pelo instagram kkkkkkkkk
304,Midia,a fanfic da jade no bbb ja acabou triste fim pra vida das patricinhas hj e sempre bom dia so pra quem nao perdeu tempo votando e mesmo assim sabia q a sairia 
305,Midia, da manhã e eu indo pesquisar a idade de léo picon no google pra ver se dá pra fanficar um romance entre eu e ele depois de vê lo nos vídeos da rede bbb e achar gato kkkkkk
306,Midia,o maior mico desse bbb ta sendo as pessoas q estão comprando a fic desse arthur
307,Midia, então a galera ta criando maior fanfic em cima disso é muita falta de ter o que comentar o bbb tá tão flopado que a galera precisa usar a própria imaginação
308,Midia,se a produção for inteligente vai aproveitar essa fic de paredão falso e dar uma tolada daquelas ahh esqueci que é bbb sem chance 
309,Midia, por isso q eu disse q é uma fic natália deveria real ter acompanhamento psicólogo psiquiátrico pq aquilo é carência pura ela fala q está cansada de ser aquela mulher negra gostosa q dança e tem um corpão mas ela age de maneira errada não é em bbb q ela irá ser amada
310,Midia, eu não gosto de chipar pessoas é cafona e às vezes sem noção eu sei mas caí na fic de natália com gustavo sinto vergonha de chipar pessoas mas o q posso fazer daria um bom casal e olha q acho uma chatice ver casais em bbb mas né não é culpa minha
311,Midia, nossa deveria ter vc queria uma resposta para uma rivalidade que você criou o brasil deu a resposta e você nao quis aceitar hoje o brasil te dá a resposta que você não merece uma segunda chance no bbb eu queria mtt essa referência da resposta e rivalidade fic da cabeça dela
312,Midia,ele vai se mudar pra são paulo depois que ganhar o bbb vão conversar sobre a relação vão continuar ficando e o namoro vem 
313,Midia, parece que ela é meio apaixonadinha no arthur parece amor não correspondido só falava nele hrs ficou chateada com ele e começou a criar fic de rivalidade por ele não ter dado apenas um parabéns quando ela ganhou uma prova forçada demais 
314,Midia, mana sua fav foi falsa a beça criou fic a beça e é culpa da globo kkkkkkkk
315,Midia, a maior fanfiqueira que passou pelo bbb kkkkkkkkk
316,Midia, começou as fanfic 
317,Midia,nesse bbb eu gosto do jogo do arthur e gustavo pq eles observam e veem o jogo com clareza sabem se posicionar o resto ou é insuportável ou ta a passeio ou cria fanfic gosto de outros participantes mas o jogo deles lá dentro deixa a desejar espero ver mais deles 
318,Midia,mas a verdade também é o brasil perdeu o casal com mais química física biologia matemática e toda a grade do enem possível da história do bbb a fanfic chora sofre estamos desolados 
319,Midia,novamente dizendo que sabor em saber que não é fic boa noite família vou rever os mimos de hj e partiu berço lais e pedro sumiram o bbb eles assistem amanhã que hj tão ocupados 
320,Midia,o bbb desse ano tá tão ruim que eu amo ver os vídeos de fic do tiktok kkkkkkkkkkkkkkkkkkkk ×melhor
321,Midia, deve ser uma fanfic bem mal feita no começo do bbb eles tavam de boa pô até ela ser líder
322,Midia,a piveta é eliminada o cero na humildade vai lá pedir desculpa por algo sendo que ela criou uma fanfic de rivalidade na cabeça dela ai ela vira a cara nem fala com o pivete direito era pra arthur largar vá lá sua inhaçá me escolheu se fu 
323,Midia, simmm esse bbb já tá flopado mesmo o arthur se achando d tbm seria uma boa pra movimentar as fic deles
324,Midia,o pessoal no bbb achando que é paredão falso e criando toda uma fic kkkkkkkk
325,Midia,totalmente verdadeira e indo ate o fim com a fanfic que ela criou na cabeça dela 
326,Midia, a globo sempre puxa o saco dela na edição é cansativo quem se guiou pelo programa de hj vai ficar achando que o arthur comprou essa briga desde o começo quando na vdd foi só uma fanfic da jade
327,Midia,unica coisa que salvava o bbb era a fic que a jade criou de rivalidade com o arthur agora quero ver o que vai salver essa flop 
328,Midia,mamãe q só assistia o bbb por causa da jade e do pa está arrasada ela ficava o dia vendo vídeo deles dois acompanhando a fic
329,Midia,que que a laís falou agora qual fanfic ela tá inventando dessa vez 
330,Midia,os gays regina george dizendo que vão deixar de ver o bbb a fic de centavos kkkk
331,Midia,graças a fanfiqueira da larissa que o povo colocou lá dentro eslô e vyni não vão ser votados nem tão cedo e vão parar na final esse bbb tá páreo duro com o 
332,Midia, o público não quis te dar uma segunda chance no aaaaaaaaaah fic que eu pedi
333,Midia, eu sei que você é fanfiqueiro
334,Midia, se a jessi é planta sendo pauta toda semana e sendo uma das que mais tretou até o momento então imagina a jadoca e metade daquele cast imagina alguém citar essa fic em pleno março
335,Midia,meu deus eu to fanficando mt o bbb entre o meu terceirao quero fazer com q venha aí
336,Midia, aff queria aumentar a fic hahahah mas eu n tinha visto mesmo
337,Midia,gustavo voltando a se arrastar pela laís é mais uma prova de que o roteiro desse bbb foi escrito por um autor intelectual e não por uma autora de fic do orkut isso é uma crítica pesada entendam 
338,Midia,me apaixonei pela jade nas primeiras semanas do bbb e desadotei ela depois que ela deu de fanfiqueira mas a gata é estilosa e continuarei acompanhando pq na moda ela é a top mesmo porém no bbb nao deu pra ela e espero que enquanto ela envelhece consiga mudar um pouco 
339,Midia, eu queria tanto que a continuação do pós bbb fosse igual está na sua fic eu ia amar se tudo isso fosse nossa você vai fazendo meus sentimentos sariettes ficar a flor da pele 
340,Midia,a globo expondo a fanfic do eli e do vyni
341,Midia,nao acredito que o vai ganhar esse bbb só pq a corna inventou aquela fic do pão no começo ainda bem que larguei mão desse fracasso de programa la no início
342,Midia,a minha fic é que a jade e o arthur tinham um caso aqui fora terminaram de um jeito que ela não gostou por causa da maira e ela trouxe toda essa raiva de volta no bbb e o arthur se faz de maluco pra isso n vazar nem dar nenhum sinal
343,Midia,a jade podia ter sido uma grande jogadora no bbb ela entrou mt bem mas se perdeu toda com a propria fanfic imaginária sobre uma pseudo rivalidade com arthur e pior focou só nele o tempo todo sem se movimentar na casa mesmo tendo paredões como resposta por isso 
344,Midia,toda novela com as vacinas do covid aconteceu igualzinho na série utopia da amazon que infelizmente foi cancelada para n gerar histeria toda vez que eu vejo o povo falando de vacina na tl parece que é fanfic com partes do roteiro do utopia 
345,Midia, a minha fanfic é cancelam esse bbb e reprisam tapas e beijos
346,Midia,eu tenho o total de cenas já pra minha fic ambientada no bbb
347,Midia, mto fanfiqueiro mas cheguei a pensar na hipótese da jade ter algum acordo com a globo de não sair no primeiro paredão que fosse em hipótese alguma ela demonstra muita certeza que vai ficar sei que ela é soberba e arrogante mas acho que essa certeza parece mais que isso 
348,Midia,ta é pensando muito nesse cancelamento que a jade tá sofrendo que nem perdeu seguidor ne teve a carreira correndo risco jade vai sair do bbb e vai bombar gente o tanto de proposta que essa menina vai ter ta em outro nível essa fic que ela ta cancelada já deu
349,Midia, a larissa bbb ja kskajskka aquela fanfiqueira
350,Midia, voltei só pra acompanhar fic de bbb mas quem sabe não fico kkkkk
351,Midia,tenho na cabeça uma fanfic “enemies to lovers” com esses dois 
352,Midia, a fanfic pegaria na média kkkkkkkkkkkkkkk
353,Midia, é óbvio que o meu é fic imagina passar horas do meu dia votando em porra de bbb kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk tomar no cu
354,Midia,é muita fanfic acreditar que existe casal jadré 
355,Midia,não quero que nem a jade nem o arthur saiam vai acabar os memes as tretas e as fanfic gente eles agitam o bbb só por causa deles por causa deles que eu assisto 
356,Midia,eu nunca foi uma série criada pela netflix pra fazer um experimento social pra descobrir de que fanfic seus usuários gostam mais enemies to lovers ou o popular da escola notando a nerd 
357,Midia,minha fic de sandman e a semana do consumidor da amazon expectativa o preço tá r e deve cair mais realidade subiu novamente pra r 
358,Midia, nossa ele só cresce pra mulher não tá vendo bbb n o cara cresceu e brigou com o eli e vc aí na fic de acusar o cara de machismo sem sentido pra defender umas mina vacilona 
359,Midia, eu digo no geral pessoal do sofá nós fanfic temos que muito mais realmente 
360,Midia,os verificados são uma praga desde o bbb quando caíram em cima do daniel por perder estalecas e acabar com o casal fic do povo mas como ele era odiado pelo público isso só foi uma pedra no sapato de quem tava com ele
361,Midia,reforçando esse ponto mais uma vez pra combater as fic as votacoes do bbb sao auditadas internacionalmente o bbb está no guiness e não já como estar lá sem essa auditoria esse papo de boninho manipular é fic se teu fav saiu vc não votou o bastante sustente teus bo 
362,Midia,e se o eli e a eslo saíssem será que vem ai 
363,Midia,queria ler fic de sariette no bbb ou no pós finalizada mas acho q já li todas
364,Midia,e digo mais ela fez o arthur ser o queridinho hoje montou uma fic na cabeça dela uma briga de adolescente do quinto ano que só termina com ela tendo razão não soube jogar só soube fazer birra e no final se arrependeu e apelou pro discurso mais sujo do bbb 
365,Midia, oxê o favoritismo do arthur cresceu com o discurso vitimista dele de estou jogando sozinho não tenho proteção e com as duas indicações da jade e o rodrigo criando fic por isso ele vai ser só mais um participante que passou no bbb
366,Midia, sei que hoje vou até me prestar assistir o rede bbb pós paredão com rafa kalimann e assistir amanhã o café da ana maria braga com a eliminada kkkkkkk quero ver a cara dela quando contarem que ela inventou uma fic com o arthur kkkkkk
367,Midia,nos comentários tem de tudo jurídico religioso ateu fanfiqueiro… rendeu mais que a narrativa do bbb 
368,Midia,n vejo a hora desse bbb acabar pra galera parar de querer se matar em qualquer canto por causa de uma arrogante descarada e um arrogante fantasiado de anjo até na filaaa da podoca véeeeei a edição tá tão boa que o povo aqui fora tem que fanficar entretenimento aqui fora 
369,Midia, eu não gosto da pessoa uma vez macho escroto sempre macho escroto só que no bbb a jade criou toda uma fic de rivalidade entre eles que só ela vive na briga entre os não acho que ele tá errado mas por mim que se explodam os dois 
370,Midia,vocês escolheram o bbb errado para ficarem nisso de homem x mulher foi um dos poucos programas que assosti que foi raridade ter falas machistas e a jade não é odiada por ser mulher é odiada por ser insuportável arrogante sonsa e criadora de fanfic 
371,Midia,queria saber de onde a internet tirou que a jade da mais entretenimento pra esse bbb flopado a maior fic da edição essa briga imaginaria dela com o arthur nem pra gerra um bate boca deles dois servem 
372,Midia,a jade so mostra o quanto um jovem de anos eh emocionado ela mesmo se informou na fanfic dela e ela ainda se acha jogadora eu conto ou vcs contam 
373,Midia,a melhor fic do bbb é a pregnat kkkkkkkkkkk
374,Midia, só vi a sarah flertar com o fiuk eqto a campeã se atirava p todos os homens da casa só p q não votassem nela sobre a fic de gostar do rod sobrou p sarah debochar do público aqui fora esse povo q assiste bbb é muito emocionado acho q veem muita novela 
375,Midia, tu vai ter galadriel de armadura na série fanfic da amazon aneis do poder
376,Midia, vocês parecem que nunca assistiram bbb quem muda de fav nessa altura do jogo ninguém todos realities a mesma fic kkkkkk igual a de que eu rico iria perder na final de a paula ou a emilly iriam perder etc
377,Midia,a jade saindo o poderia alimentar a fic do paredão falso recriando o dummy da e qdo tirar o capuz é a que foi fazer uma ação 
378,Midia,a fic jade sai amanhã gustavo pega a eslovênia na festa de quarta a laís surta e da uma facada nele gustavo usa a facada pra se promover e ganhar o bbb 
379,Midia, qual bbb que vc assistiu o versão lady gaga fic 
380,Midia, é realmente uma situação triste da natália sinceramente não sei nem o q dizer ela a imagem dela ficando com o eliherpes vou ficar só na fic msm da bad nat com o bad gus eu sofrendo com a fic q enventei desde qndo ele entrou no bbb 
381,Midia,arthur aguiar sobre reação de jade picon no jogo da discórdia do bbb o jogo da discórdia pegou fogo na noite desta se 
382,Midia,arthur aguiar sobre reação de jade picon no jogo da discórdia do bbb o jogo da discórdia pegou fogo na noite desta se 
383,Midia,arthur aguiar sobre reação de jade picon no jogo da discórdia do bbb o jogo da discórdia pegou fogo na noite desta se 
384,Midia,arthur aguiar sobre reação de jade picon no jogo da discórdia do bbb o jogo da discórdia pegou fogo na noite desta se 
385,Midia,falar que esse bbb tá flopado é maior fic 
386,Midia,é isso que eles querem interditar o debate para jogar tudo num fosso fétido de fanfic de bbb mas aqui ngm domina eu não tenho dívida de gratidão com vc … olha onde vc foi parar … aqui ngm interdita vsf felipe 
387,Midia,a fic que me prende a esse bbb é a pregnat kkkkkkkkkkk
388,Midia,lina tá criando uma fic na cabeça dela cara desde o começo fica falando que tem medo do grupo dos meninos pq eles são amigos e tals sendo que eles só são amigos pô mano esse bbb não é igual o super errada essa ideia 
389,Midia,ai fds o bbb vou ler fic
390,Midia,ja fiz a fic tadeu chama o vyni ele finge tropeço globo mostra o tadeu rindo 
391,Midia,na minha fanfic no final do bbb a natália revela que está grávida e que não vai precisar do eli pq uma criança pq com um milhão e meio ela compra um pai novo pra criança
392,Midia,pedro scooby o maior fanfiqueiro do brasil nunc tinha olhado bbb mas em compensação maratonou novela da globo
393,Midia,larissa deixou no canal do bbb que ela tava assistindo na cabeça do eliezer antes de sair o imbecil tá inventando monte de fanfic ali pra se defender kkkkkkkkk
394,Midia, a fanfic amiga sonho com eles ficando juntos dps do bbb
395,Midia,sinceramente só a fic da pregnaty ainda segura esse bbb pra mim
396,Midia,a nat gravida eh a melhor fic desse bbb junto com os partos humanizados do tiago
397,Midia,essa é a maior fic desse bbb 
398,Midia,a jade acredita tanto em uma fanfic que só existe na cabeça dela 
399,Midia,a fanfic do bbb que vai durar ate o final 
400,Midia,a fic da jade vai tirar ela do bbb o pensamento molda a realidade
401,Midia,eu tô criando uma fic que o arthur vai pegar a jade dps do bbb e ele ainda vai tá casado viu 
402,Midia,kkkkkkkkkkkk esse bbb parece fic mano kkkkkkkkk seloco tô vendo riverdale
403,Midia,estou triste pois aos anos eu só sabia chorar por boy band e ler fanfic 
404,Midia,esse bbb todo é um mico não consigo ver nem por minutos tchau vou voltar a ler fanfic ganho mais
405,Midia,a jade deve ser doida pela atenção do arthur que criou essa fic toda 
406,Midia,na minha fanfic jade e artur se pegam no hotel pós bbb
407,Midia,a real é que ela criou uma fic na cabeça dela e a vergonha tá grande viu piton 
408,Midia,quando ficamos sem argumentos a gente ri debocha faz provocações rasas e outras coisas te entendo jade muito difícil sustentar essa fic que vc criou com argumentos coesos e fundamentados 
409,Midia,maior fanfic do bbb dps da larivision foi a jade falando que arthur n deu parabéns pra ela
410,Midia,acabou com a fanfiqueira kkkkkkkkkkkkkkk 
411,Midia,a jade criou uma fanfic inteira na cabeça dela contra o arthur pra se destacar no bbb
412,Midia,jade a maior fanfiqueira do bbb 
413,Midia,melhor fic do bbb até agora é a nat gravida kkkkkkkk que odio
