,Classificacao,Tweet
691,Romance, tavam fazendo fanfic de mpreg aí a menina me deu block porque eu reclamei sisnsjs
692,Romance,a cara dela quando o pa desfaz a fic dela kkkkkk muito mimada essa menina 
693,Romance,oi seguidores estou no mundo da fanfics há dez anos porém em eu participei do meu primeiro fest sendo ele o e gostaria que me dessem uma oportunidade a fanfic é muito fofa cheia de superação e romance lt vocês vão amar 
694,Romance,intercalando entre uma fanfic de mil palavras e orientalismo de edward w said pra ver se eu encontro equilíbrio
695,Romance, menina onde vc estava vendo esse bbb bicha deixa de fanfic
696,Romance,e o cara que escolheram botar nesse negócio que descobri que é adaptação de fanfic do harry styles nem é bonito ou se parece com ele sério esses romance adolescente de hoje em dia que coisa bem triste
697,Romance, essa menina e doida não sou fã do arthur mas ela cria cada fic só pq ela não parabenizou ela 
698,Romance, ain pq ela têm coragem não meu anjo bancando a fada sensata ela têm perseguição ela só vota em pessoa na casa não têm conversa não têm explicação criou uma fanfic inteira na cabeça dela e agora só vota no pq a pobre menina rica não dá segundas chances 
699,Romance, uma menina fez um tweet falando da fic de j dizer que não tá beijando ninguém e aí chegou os lacradores de sempre e tão dizendo que não acreditam na fala de juliette 
700,Romance, uma menina do jadre fez uma fic dizendo que a juliette declarou torcida pra jade e que em of a juliette sempre foi jadre coisa que nunca aconteceu e nem vai juliette sabe do poder da suas palavras isso irritou muito os cactos
701,Romance, e mas vou criar a fic de que são almas gêmeas que ainda não se conheceram mas quando forem maiores de idade terão um lindo romance
702,Romance,que odioo pq q fui crescer assistindo e lendo fanfic de romance q o cara eh um fudido agressivo e possessivo e a mina eh a virgem diferente de todas as outras q ele já conheceu
703,Romance, essa menina não tá bem não é possível criar uma fic dessa e acreditar fielmente nela por tanto tempo
704,Romance,todo dia essa menina inventa uma fic diferente
705,Romance,essa menina foi sempre fanfiqueira kkkkkkk 
706,Romance,que visão foi essa a menina criou toda uma fic baseada no cancelamento do arthur aqui fora e se lascou acho é pouco se ela sair 
707,Romance,tô lendo uma romance daqueles jkk deve ser uma short fic eu acho é tão gostosinho voltar a ler msm q uma fanfic rápida queria voltar tbm a escrever uns shorts sem ficar exigindo q tudo saia perfeito
708,Romance,mano hj eu tive pesadelo q tavam dropando o dominic pela fic da menina de anos to tendo demonios
709,Romance, menino por deuus serio é a primeira fic onde o casal se gosta de cara sem pinning e os dois so sofrendoooooooooo aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
710,Romance,ainda existe fic de traficante e menina mocinha engravida dele e tal achei que isso já tinha parado
711,Romance, fonte vozes na cabeça da jade hahahahaha muita fanfic na cabeça dessa menina kkkk
712,Romance, menina a fanfic que eu quero escrever agora por causa disso 
713,Romance, para de ler fanfic menina kkkkk
714,Romance,me aventurando ontem pelo e eu encontro uma fic onde o madara ressucita todos os seus descendentes para fins pornográficos e outra onde o madara era visto praticamente como um maníaco por sexo tanto q ele do tobirama na frente do hashirama o pesadelo existe 
715,Romance,essa menina é completamente doida das ideia deve ter lido mta fanfic p montar tanta narrativa que nao existe 
716,Romance,voltei pra dizer que do nada um menino que é a mistura exata de timothée chalamet com o batman emo do robert me seguiu ontem no instagr m já comecei a fanficar uma história de amor 
717,Romance,not me é cheio de plot twist não dá pra confiar em ninguém além da gangue tenho minhas dúvidas sobre o dan a queda vai ser grande se ele não for esse bom menino que todos criaram assim como criaram a fic de gram e black sorry mas não dá pra confiar 
718,Romance, queria uma fic que fizesse snowdrop ser um dorama bem boiolinha e com um romance bem água com açúcar 
719,Romance,ok a menina da academia deu detalhes demais pra ser fic
720,Romance, pior que nem tô sendo sincero vc n é burro só quando fala de um certo anime de romance e sobre fanfic de aot
721,Romance,ler fanfic me fez criar uma ideia de romance que eu sei que nunca vai me ocorrer e eu fico triste com isso
722,Romance, chorey q essa menina é uma vadia fanfiqueira
723,Romance, lembro como se fosse ontem do momento em q vc abriu a porta e eu sem conseguir disfarçar travei pensando nossa q mulherão kkkk a fic eh boa mas o date real foi muito melhor 
724,Romance, exatamente povo endeusando a menina chata pra cacete ela q criou essa fanfic pra garantir semanas de sobrevivência no jogo que rivalidade ele tá cagando pra ela 
725,Romance,ai que preguiça desse embate que criaram jadexarthur pura fanfic pra não flopar a edição a menina é uma chata mimada o menino é um bonitinho mas ordinário tirem logo um dos dois de preferência a entojo senão eles acham que são o último oreo do pacote 
726,Romance,eu criei super a fanfic na minha cabeça enquanto acompanhava esse encontro pelo insta de que eles tiveram um casooo muy quiente 
727,Romance,claro q eu preferiria se fosse um livro grande de romance cliche emisue tipo essas fic q eu leio mas ate entao isso nao existe ent ne
728,Romance,acho mo role errado essa história de que hunter schafer e jacob elordi meio q trataram por conta do romance dele c zendaya muita cara de fanfic do ensino médio masss still don’t know my name ne nunca se sabe
729,Romance, oia as fanfic do menino
730,Romance,eu estou lendo uma fanfic aonde fico do tempo pensando nossa que menina otária ih se liga hein e nos outros reconhecendo o quão parecida com ela sou
731,Romance, bom que eles te salvaram eu ontem dormi ouvindo taylor e pensando meus pensamentos pensantes menina minha mente produziu uma fic maravilhosa 
732,Romance,não mas eu dormindo nos braços dele pós sexo pizza assistindo flash foi o auge do date do meu ano pena q eu sou tão fdp q mesmo rolando tudo isso ainda escuto não apx por vc ok nem eu sou apx por vc mas pq isso ainda dói ai ai a fic da romântica é maluca véi
733,Romance, e a rainha da fanfic ataca novamente ele processou a menina pois ela o acusou de estupro sem nada conseguir provar ele é um bosta de um escroto mas usar fanfic tb não ajuda 
734,Romance,eu esqueci qem era towa haiji nome eu sabia qm era pelo design estou puto agora pq no tinha fic dele e do meu menino taka estou em prabtoa como podem odiar tanto ele a ponto de fazer isso meu deus do céu oq dez pra vocws danganfas
735,Romance,o suposto falo do dylan na festa dela me fez lembrar da fic dos dois em um encontro tempos atrás 
736,Romance, menina cadé nos episódios da fic estou esperando 
737,Romance,“um encontro com harry styles eu tô vivendo uma fanfic ” as vezes eu acho que o louis esquece que namoramos e temos uma filha juntos juro 
738,Romance,gente eu amei esse big fone arthur ignorando total essa fic de rivalidade que a jade criou para aparecer no jogo aí ela atende o bigfone e e puxa ele para disputar o paredão com ela kkkk e ele responde de boa kkkkk gente parece comédia essa menina não desiste nunca 
739,Romance,fiquei a madrugada toda ledo fanfic agora tô na bad pq nunca vou conseguir um menino igual o felipe da fanfic
740,Romance, o arthur pipocou onde a diferença é que o arthur não da o show que ela quer menina loca fez uma fanfic na cabeça dela e levou pro coração
741,Romance,vcs precisam confiar mais em mim sempre disse q a moonbyul era fanfiqueira e tinh sido uma criança menina moleque que jogava bola na rua e perdia tampao de dedo ces acham q eu to fanficando mas eu conheço minha namorada
742,Romance, maior fic que inventaram foi que o pyong saiu por ser soberbo o cara era o favorito qté uma mula sabe que ele perdeu o favoritismo pelo episódio do assédio com a menina quando tava bêbada e isso foi o que mais pesou pra saída dele 
743,Romance,mermao era pra eu estar dormindo mas eu e karine entramos numas conversas sobre doenças mentais romance fanfic amores livro conexão pronto não paramos mais
744,Romance,produção do vocês mexeram com a fanfiqueira que habita em mim maldade date com o sebastian stan logo no começo do filme é pra matar qualquer pessoa 
745,Romance,minha irmã criando fic de que eu vou namorar com o menino da academia quando eu for pra natal kkkkkkkkkkkkkk
746,Romance, a menina da fanfic
747,Romance,tenho certeza que a minha vida é uma fanfic escrita por uma menina de anos
748,Romance,eu ate tento pensar sem minha cabeça de fanfiqueira mas mesmo assim ainda não encontro respostas 
749,Romance,meus tweets agora vão ser só sobre essa fic msm pq só agora q fui descobrir q amo dark romance
750,Romance,alguém me diz que a vic de angelis e a willow smith estão vivendo um romance eu preciso alimentar essa fic na minha cabeça
751,Romance,esse menino tira umas fic da cabeça dele e vive espalhando fake news da carreira da ariana kkkkk 
752,Romance,tem um menino na minha sala que ele é idêntico ao meu amigo gay eles dariam tão certo queria que essa fanfic virasse realidade
753,Romance,a personalidade da menina é chorar lendo fic chorar lendo livro chorar vendo série chorar vendo filme e chorar por edit no tiktok e querer fazer fic autocrítica
754,Romance, menina nunca peguei a manha mas acho que tem um nunca gostei do site leio fanfic só aí prefiro os outros k
755,Romance,esquece o sexo esquece o romance eu vou fazer fic do top lonely tomando conta do c texx e ninguém me
756,Romance,eu crio toda uma fanfic aleatória com meu crush que nem lembra mais da minha existência
757,Romance,um menino a cara do gabriel neves sentou do meu lado e eu já criei nossa fic completa com muitas idas de casal ao estádio tô apaixonado
758,Romance, não curto aquelas fic muito clichê sabe tipo colegial eu gosto de uma coisa tipo amor proibido sequestro bandidagem e elas bem patroas e também prefiro quando elas já são adultas não gosto mto de romance adolescente
759,Romance,amo que essa menina aqui inventa fic em troca de like aí depois toma lacrada e tranca a conta 
760,Romance,tava aqui lendo minha fanfic de romance e chegou numa parte em q uma pessoa mentiu pra amiga pra destruir a amizade dela com a outra juro isso me deu um flashback mt forte de um dia na escola q falaram pra minha melhor amiga q eu tava falando mal dela pelas costas 
761,Romance, isso p mim é claramente uma frase de um enemy to lovers de uma fic de romance barato
762,Romance, fic a menina até apagou o tuite
763,Romance, mais uma fic nas costas do nosso menino adm assim não aguento 
764,Romance,vc acho q é a única menina do fandom do lado q eu tenho realmente contato é muito maneira kkkk tu é mt parceira e sinto q posso falar oq quiser ctg até m sobre nossas favs kkk obrigada pela ajuda na fic kkk quero te ver em ba visse 
765,Romance, dava uma boa história de romance ou uma fanfic hahahaha
766,Romance,me apaixonei em off pela menina que esbarrei e achei que ia me bater cadê a fanfic
767,Romance,acabei de conhecer um menino com a mesma personalidade que eu e percebi que namorar com ele seria maravilhoso então criei uma fic e agora estou chorando porque nunca será real
768,Romance,acho que essa menina inventa é fanfic da vida dela viu
769,Romance,tinha um menino tão lindo no ponto agora mds queria que ele tivesse pegado o mesmo ônibus que eu pra sentarmos no mesmo banco e viver uma fic mas o bus dele chegou e estragou todos os meus sonhos
770,Romance,esperando o grande dia em q irei todo diferentão num show dos meus favs e assim irei me destacar entre fãs aí meu utt vai me notar e pensar q pessoa interessante e ele vai chorar pro staff permitir minha entrada no camarim e iremos viver nosso romance estilo fanfic
771,Romance,não percam nova confições de uma menina adolescente 
772,Romance,gente a própria fic de romance 
773,Romance, menina acho que todo mundo passou por isso de achar que era fic da rafa kkkkkkkkkk isso que dar ser uma palhaçona
774,Romance,toda vez que esse menino vem na minha casa eu me divirto que ele achou que viveria uma fanfic comigo
775,Romance,o dia q a menina falou que fanfic larry era forma de apoio pra eles kkkkkk 
776,Romance,as vezes eu penso no meu crush d academia e na mesma proporção que eu queria pegar ele eu fico pensando óbvio q ele não me vê assim óbvio q ele não me pegaria eu sou patética ele nem sabe meu nome como eu uma mulher adulta fico fazendo fanfic com um cara real enfim
777,Romance,uma menina aqui de uns anos muito inteligente por sinal engatou uma conversa comigo sobre naruto e agora ela n para de falar sobre e ela comentou sobre fanfic hot e a minha cara tipo mona haha
778,Romance,ele tá mais do que certo a menina é cismada com ele de graça imagina se ele a coloca nessas coisas ela vai criar uma fanfic gigantes com as amiguinhas 
779,Romance, já vi muita gente comentando onde encontro amg pq nunca fui atrás de ler fic gringa e sou totalmente perdida 
780,Romance,nem metade da fic e o casal já tá junto não tem ngm contra eles sem ex obsessivo ou a autora vai tirar um drama do nada ou vão ser capítulos de romance água com açúcar
781,Romance,criei toda uma fic com um menino que nem gosto tanto por pura carência
782,Romance,acho bizarro como essa menina constrói o jogo ao redor de uma fic
783,Romance, so cabresteiro do paozinho acredita na fic que ele enfrenta a jade o maluco morre de medo da menina kkkkkkkk
784,Romance, e assim se iniciou um romance a fanfiqueira 
785,Romance, inimiga direta onde a menina colocou ele no paredão vezes por puro comodismo criou toda uma fanfic na cabeça onde eles são rivais todo o jogo dela é em volta dele só aparece na edição pra se denominar inimiga dele por favor né
786,Romance,menino essa larissa é a maior fanfic que eu já vi ahahahaa ela cria muitooo
787,Romance,estava batendo boca com uma menina o nos comentários de uma fic a gata tem cada comentário chato aí descobri que a bonita tem anos parei de responder não bato boca com criança
788,Romance,brincadeira eu tô amando demais essa fic e eu sinto como se estivesse assistindo a série a menina escreve mt bem mt boa de vdd
789,Romance, amiga isso eh fic aquele menino eh mais boiola q tudo
790,Romance,acabei de achar uma fic wangxian como peraltiago na cena do encontro falso nunca fui triste
791,Romance,vi o menino fofo que encontrei na rua esses dias no meu prédio e ele tava com uma camiseta da faculdade tô fanfiqueira já
792,Romance, divulgação fanfic ᨘ۫ mister morgan by exoaslife › personagens principais joshua e peter › gênero literário alta fantasia boys love romance contemporâneo » concluído não abra o tweet para saber mais 
793,Romance, ler fanfic pra ver o romance que nao tem nos livros
794,Romance, no meu caso o menino q eu gosto acabou de me mandar mensagem perguntando se eu já assisti uncharted minha mente fanfiqueira já pensou q ele vai me convidar ksbsksbdkdn
795,Romance,menino bonito do meu curso apareceu do nada no metrô e ajudou papai o que é isto uma fanfic 
796,Romance,victor hugo inventava fic na cabeça agora o viny eu fico com do pq o eliezer que fica se atirando e atiçando o menino e o povo aqui fora julga o viny e nao ele 
797,Romance,okay estou com crush nas autoras da fic pqp maravilhosas fofas gente atenciosa me deixa assim 
798,Romance,na minha cabeça elas tão vivendo um grande romance em paris tipo fic bem melosa 
799,Romance,o eli avisou que não queria romance a natalia criou expectativas onde não existia em vários momentos vi nat falando mal da lina e da jessi essa aliança delas é uma fic se elas querem pegar o eli qual problema gente quanto mimimi 
800,Romance,me deixem em paz no meu delírio sei que o autor possivelmente nem cogita o romance mas podemos fanficar né mores 
801,Romance,nn aguento mas ler fanfic só queria um romance de vdd
802,Romance, isso eh fic dessazinha menina
803,Romance, gente essa troca de olhares tá dizendo muita coisa tem romance no ar criei uma fic aqui hahahhahahha
804,Romance, só o vinny gay novinho enxerga a brexa esperança que o eli deposita nele os heteros não estão prontos pra essa conversa e a naty tá fanficando um romance pq o eli não tem coragem de se posicionar e dizer nao quero namorar você a vdd dói mas tem que ser dita 
805,Romance,tantas músicas boas de romance proibido que eu queria ter um vius sei lá uma coisa escondida com um agente secreto ou uma princesa que tem que assinar cláusula etaaaa a fanfiqueira em mim chora
806,Romance,sempre quis viver a fic de receber o telefone do balconista do starbucks no copo mas vivi a versão br q é receber o telefone do menino da barraca de feijão temperos da feira na notinha fiscal
807,Romance,to lendo a fic de uma menina aq do tt é muito boa sério
808,Romance,é pedir mt ter um romance sáfico estilo fanfic 
809,Romance,hoje é o dia minha princesinha com cheiro de moranguinho uma pessoa maravilhosa e cheia de amor em seu lindo e puro coração uma menina que é linda por fora e por dentro legal demais e esposa do eren e do jungkook a fic de milhões kkkkkk só tenho que agradecer ao universo 
810,Romance,eu sinceramente odeio isso nesse rolê de fanfic como se pudesse haver uma só fanfic que falasse de demônios ou de vampiros ou de romance colegial etc 
811,Romance,vi um menino igual o alex wolff e agr to querendo ele p mim p fanficar q namoro o alex wolff
812,Romance, mane fic menino preciso mentir nao
813,Romance,o menino tem simplesmente de altura eu tô chocada pensei que era fic a pessoa ter essa altura
814,Romance,a vida desse menino é uma fanfic alguém acorda o coitado kkkkkkkk
815,Romance,o povo aqui é cheio de emoção e tudo fanfiqueiro misericórdia já criaram romance fictício pra mim
816,Romance,o que uma série de romance gay pode fazer na minha cabeça fazer mais fanfic na mente 
817,Romance,não é fraco mas é fanfiqueiro aí nam se eu te contar sobre essa lei que ele quebrou kkk eu mudaria um pouco as palavras o seokjin tá certo em querer proteger e se preocupar com ele menino já foi exilado e quando volta isso acontecez 
818,Romance, demonstra sua fragilidade emocional desde o início entendi q ela sofre muita rejeição na vida e isso a faz carente mas se torna chata qdo pega o cara da putaria e cria fic de romance ele trepava c a maria qdo ela se agarrou com ele 
819,Romance, esse ei é um banana em vez de falar logo ele fica alimentando a fic da menina
820,Romance,natalia criou uma fanfic de existir romance entre ela e eli que só existe na cabeça dela não dá pra vocês chamarem lina de talarica por causa da brincadeira com eli sendo que a natália fez o mesmo com maria e até pior pq a lina nem ficou com eli igual nat fez 
821,Romance,uma menina falou que eu passo uma vibe de garoto popular de fanfic eu to chorando kkakakakkakakakakakkakakakakakkakakakakakakkakakakakak
822,Romance, por que ler minha fanfic amarelo no wattpad primeiro vamos as promessas te prometo um casal fofo te prometo um lugar pra se sentir bem e feliz te prometo muita vontade de viver um romance depois de conhecer meus taekook te prometo o significado de lar ser
823,Romance, acho que ele é virgem sabia e se apaixonou pelo boy agora tá criando uma fic na mente sobre um romance de herero top com uma poc tá triste de ver a humilhação meu pai
824,Romance,obrigada menina aleatória do twitter que leu antes que você diga sim e resolveu fazer uma fanfic com ele porque eu fui atrás do livro e agora sou a pessoa mais feliz do mundo mas a kara deveria ter sido a jordan na sua adaptação
825,Romance, ai menina clbc vc nnc s ehumilha so fic ahumilhandi os outros
826,Romance,um menino quw vc queria pegar mas não pegou — eu ses fao inventando fic minha 
827,Romance,o crush hj tirando onda com a minha cara como sempre e solta um se precisar de qualquer coisa fala tá dps de um abraçãode urso típicodele olha eu sou fanfiqueira me ajuda amg 
828,Romance, desculpa aí mas o eli nn prometeu nada pra natália ela que fica fanficando que é um romance romance é os outros casais que já foram criados ali o eli só quer pegar geral ou está jogando sujo mas jogando todo mundo é livre nessa bagaça
829,Romance,curiosamente eu “conheci” a uma menina que é bem igual ela todo mundo percebendo as fic achando feio e ela lá pra que gente pessoa tinha tudo pra ser não entendo é como se chegasse em ti e falasse “tomei suco de limão roxo” é umas mentira doida do cacete nu 
830,Romance, a barbie ferrera acho que é assim gigi que me disse o nome dela a menina que escrevia fic larry
831,Romance, pq gostei da fic e quero desfecho pro romance
832,Romance,lembrando de quando o meu crush era um tik toker cristão só que lá dos estados unidos e eu era feliz assim kkkkkkk fanfic da gata
833,Romance,vou escrever uma fic sobre todas as pessoas em que já me apaixonei ou tive um crush cada capítulo vai ser sobre uma pessoa diferente pensando se devo postar
834,Romance, menino a gente tava lendo fanfic a uns onde eu achei rumo ou seja preciso de mais um gato
835,Romance,nunca viu ter meu romance de fanfic já aceitei
836,Romance,a menina nunca mais atualizou a fic vou denunciar ela por abandono
837,Romance,tava lendo aqui uma fanfic bem fofa e divertida e aí acabei lembrando das estórias que eu mais odeio onde o protagonista trata muito mal o outro e após um tempo ambos acabam vivendo um romance acho muito estranho pois nunca ia me sentir confortável com alguém que já me machucou
838,Romance,siim uma menina acabou de apagar a fic dela por conta de todo hate sem sentido que ela vem recebendo e a que realmente escreve fics que dão nojo só recebe elogio atrás de elogio 
839,Romance,por favor me recomendem au e fic ziam ai mais é dark romance me de gostou da au ou fic passe o link tô de joelhos implorando
840,Romance, nossa tem uma menina aí que escreve fic da najwa com o álvaro 
841,Romance,to qrnd dormir ver romance ler fic mas na realidade to vendo a festa do bbb
842,Romance,tem um menino na minha sala que ele tem uma vibe muito gay tipo jk de fic de colegial
